word,mean,sd
furniture,4.89,0.31
garlic,4.89,0.32
goatee,4.89,0.42
graves,4.89,0.42
guacamole,4.89,0.32
gum,4.89,0.31
hairspray,4.89,0.42
hammock,4.89,0.58
hoof,4.89,0.42
housecoat,4.89,0.42
ice,4.89,0.32
insect,4.89,0.42
jackhammer,4.89,0.42
juice,4.89,0.57
key,4.89,0.42
lasagna,4.89,0.42
leash,4.89,0.31
mackerel,4.89,0.42
mailbag,4.89,0.31
mansion,4.89,0.58
marijuana,4.89,0.31
medal,4.89,0.42
mitten,4.89,0.32
mongoose,4.89,0.31
mozzarella,4.89,0.42
mustang,4.89,0.32
nose,4.89,0.58
nostril,4.89,0.42
optometrist,4.89,0.32
outhouse,4.89,0.31
paratrooper,4.89,0.31
patio,4.89,0.31
peanut,4.89,0.42
peppercorn,4.89,0.32
photograph,4.89,0.32
pistol,4.89,0.42
podium,4.89,0.31
policewoman,4.89,0.42
poodle,4.89,0.57
porridge,4.89,0.31
racetrack,4.89,0.31
raindrop,4.89,0.31
ravioli,4.89,0.42
restaurant,4.89,0.32
ribbon,4.89,0.42
river,4.89,0.32
sailboat,4.89,0.57
saliva,4.89,0.32
salt,4.89,0.32
seahorse,4.89,0.42
seaweed,4.89,0.42
shamrock,4.89,0.31
shower,4.89,0.42
shrubbery,4.89,0.42
sledgehammer,4.89,0.42
sleepwear,4.89,0.31
snout,4.89,0.42
softball,4.89,0.31
sprinkler,4.89,0.32
squirrel,4.89,0.42
stomach,4.89,0.42
streetcar,4.89,0.42
sugarcane,4.89,0.32
swordfish,4.89,0.42
tables,4.89,0.58
tiara,4.89,0.32
toffee,4.89,0.32
tooth,4.89,0.58
tortellini,4.89,0.57
tortilla,4.89,0.57
trophy,4.89,0.42
trouser,4.89,0.31
trucks,4.89,0.31
tuna,4.89,0.42
turkey,4.89,0.32
tweezer,4.89,0.32
underpants,4.89,0.31
vegetable,4.89,0.32
village,4.89,0.31
vinegar,4.89,0.31
wagon,4.89,0.31
wart,4.89,0.31
watermelon,4.89,0.42
webcam,4.89,0.31
wheat,4.89,0.42
whiskers,4.89,0.42
windmill,4.89,0.42
woodchuck,4.89,0.42
superglue,4.89,0.42
breadcrumb,4.89,0.42
creditcard,4.89,0.42
eskimo,4.89,0.32
fryingpan,4.89,0.42
hayfork,4.89,0.42
jetski,4.89,0.42
playstation,4.89,0.42
seabird,4.89,0.32
xbox,4.89,0.42
baby carriage,4.89,0.31
back seat,4.89,0.42
baseball game,4.89,0.31
baseball glove,4.89,0.32
basketball court,4.89,0.58
cake mix,4.89,0.31
cigarette case,4.89,0.42
cigarette lighter,4.89,0.31
coffee mug,4.89,0.42
coffee table,4.89,0.42
convenience store,4.89,0.32
creme brulee,4.89,0.31
elastic band,4.89,0.42
electric chair,4.89,0.42
eyebrow pencil,4.89,0.31
flight attendant,4.89,0.42
flower bed,4.89,0.31
food processor,4.89,0.31
freight car,4.89,0.42
french bread,4.89,0.42
ginger ale,4.89,0.42
hot sauce,4.89,0.32
hotel clerk,4.89,0.42
ID card,4.89,0.42
index finger,4.89,0.42
jump suit,4.89,0.31
lemon juice,4.89,0.42
license plate,4.89,0.31
mail slot,4.89,0.31
middle finger,4.89,0.32
music box,4.89,0.42
paper bag,4.89,0.42
parking meter,4.89,0.42
personal computer,4.89,0.42
pet food,4.89,0.31
phone booth,4.89,0.31
punch bowl,4.89,0.31
rice pudding,4.89,0.42
roast pork,4.89,0.32
shower cap,4.89,0.31
shuttle bus,4.89,0.32
silicon chip,4.89,0.42
ski jacket,4.89,0.42
soccer ball,4.89,0.31
soft drink,4.89,0.42
spare ribs,4.89,0.32
spiral staircase,4.89,0.57
sun hat,4.89,0.32
telephone cord,4.89,0.42
tin can,4.89,0.57
washing machine,4.89,0.58
water jug,4.89,0.57
water meter,4.89,0.42
wedding cake,4.89,0.32
window box,4.89,0.31
window glass,4.89,0.42
wine bar,4.89,0.42
frankfurter,4.88,0.45
aluminum,4.88,0.33
ammunition,4.88,0.33
banknote,4.88,0.33
bear,4.88,0.43
bee,4.88,0.71
beer,4.88,0.33
beeswax,4.88,0.33
bun,4.88,0.43
cab,4.88,0.33
candelabra,4.88,0.33
canteen,4.88,0.33
cigarette,4.88,0.43
cockatiel,4.88,0.6
cymbals,4.88,0.43
dam,4.88,0.59
dove,4.88,0.6
driftwood,4.88,0.33
femur,4.88,0.43
gardenia,4.88,0.33
gavel,4.88,0.43
gem,4.88,0.44
gingerbread,4.88,0.33
griddlecakes,4.88,0.33
guppy,4.88,0.34
hare,4.88,0.34
hat,4.88,0.6
hemlock,4.88,0.44
honey,4.88,0.33
hood,4.88,0.43
kumquat,4.88,0.34
lake,4.88,0.44
lard,4.88,0.33
loincloth,4.88,0.43
microphone,4.88,0.6
mosquito,4.88,0.33
motorway,4.88,0.33
octopi,4.88,0.6
pencil,4.88,0.6
pipe,4.88,0.33
saddlebag,4.88,0.44
sausage,4.88,0.33
schoolteacher,4.88,0.43
sickle,4.88,0.33
skunk,4.88,0.43
spine,4.88,0.44
stovepipe,4.88,0.33
tobacco,4.88,0.34
typewriter,4.88,0.42
whaleboat,4.88,0.45
dreidel,4.88,0.44
kevlar,4.88,0.33
railroadtracks,4.88,0.43
rollingpin,4.88,0.44
slotmachine,4.88,0.33
subwoofer,4.88,0.33
swimmingpool,4.88,0.43
toiletpaper,4.88,0.44
treehouse,4.88,0.44
banana split,4.88,0.33
bay leaf,4.88,0.43
church bell,4.88,0.43
cotton candy,4.88,0.33
dog food,4.88,0.6
dried fruit,4.88,0.43
feather duster,4.88,0.33
home appliance,4.88,0.44
hot-water bottle,4.88,0.43
photo booth,4.88,0.44
pool table,4.88,0.59
print shop,4.88,0.43
punching bag,4.88,0.45
sports car,4.88,0.44
sugar beet,4.88,0.33
whipped cream,4.88,0.33
pearl,4.87,0.34
airport,4.87,0.43
apron,4.87,0.43
bench,4.87,0.43
bowl,4.87,0.73
broccoli,4.87,0.51
cane,4.87,0.43
casserole,4.87,0.35
caterpillar,4.87,0.43
condom,4.87,0.43
crayon,4.87,0.34
creek,4.87,0.43
crowbar,4.87,0.43
desk,4.87,0.51
dinosaur,4.87,0.43
earwax,4.87,0.57
face,4.87,0.43
firefighter,4.87,0.56
fishhook,4.87,0.43
freezer,4.87,0.35
hay,4.87,0.43
haystack,4.87,0.51
hose,4.87,0.43
jaw,4.87,0.35
knot,4.87,0.43
knuckles,4.87,0.43
lingerie,4.87,0.35
loveseat,4.87,0.43
metal,4.87,0.35
papaya,4.87,0.43
pecan,4.87,0.51
radish,4.87,0.73
scrotum,4.87,0.57
ship,4.87,0.34
shoestring,4.87,0.43
shoreline,4.87,0.35
slingshot,4.87,0.35
soil,4.87,0.43
speedboat,4.87,0.51
steel,4.87,0.35
sugar,4.87,0.47
thermostat,4.87,0.43
tin,4.87,0.57
tortoise,4.87,0.43
woods,4.87,0.35
zucchini,4.87,0.57
placemat,4.87,0.43
corn field,4.87,0.34
cut glass,4.87,0.43
double door,4.87,0.57
false teeth,4.87,0.43
fire engine,4.87,0.34
fire hose,4.87,0.43
foot pedal,4.87,0.43
french fries,4.87,0.73
goat cheese,4.87,0.43
hair gel,4.87,0.57
hot dog,4.87,0.73
passion fruit,4.87,0.57
plane ticket,4.87,0.51
powdered milk,4.87,0.51
skating rink,4.87,0.43
sour cream,4.87,0.43
teddy bear,4.87,0.43
train station,4.87,0.57
waste basket,4.87,0.57
window screen,4.87,0.43
rubber,4.86,0.74
coffeecake,4.86,0.44
accordion,4.86,0.59
ant,4.86,0.52
anteater,4.86,0.44
antler,4.86,0.44
anus,4.86,0.36
asteroid,4.86,0.45
bamboo,4.86,0.74
barrel,4.86,0.44
baseball,4.86,0.35
blood,4.86,0.44
briefcase,4.86,0.52
calculator,4.86,0.44
candle,4.86,0.45
canoe,4.86,0.58
carriage,4.86,0.36
casket,4.86,0.45
cat,4.86,0.52
cathedral,4.86,0.36
chariot,4.86,0.74
chiropractor,4.86,0.35
clothesline,4.86,0.45
cloverleaf,4.86,0.36
coffin,4.86,0.58
cone,4.86,0.59
cork,4.86,0.45
cornea,4.86,0.44
courthouse,4.86,0.35
crib,4.86,0.45
cufflink,4.86,0.35
deer,4.86,0.59
desert,4.86,0.35
dice,4.86,0.52
dirt,4.86,0.36
dishtowel,4.86,0.59
dishwasher,4.86,0.59
dollhouse,4.86,0.44
drainpipe,4.86,0.36
duck,4.86,0.52
engine,4.86,0.58
farmland,4.86,0.52
figurine,4.86,0.45
fireworks,4.86,0.36
flagpole,4.86,0.45
frosting,4.86,0.44
gourd,4.86,0.45
grandfather,4.86,0.36
grill,4.86,0.44
guava,4.86,0.76
hamster,4.86,0.59
hatbox,4.86,0.44
heel,4.86,0.36
honeybee,4.86,0.44
honeydew,4.86,0.36
husk,4.86,0.44
jacket,4.86,0.58
kangaroo,4.86,0.76
kitten,4.86,0.76
kiwi,4.86,0.52
leggings,4.86,0.59
lobster,4.86,0.45
meadow,4.86,0.58
mower,4.86,0.44
mud,4.86,0.44
nacho,4.86,0.36
neckline,4.86,0.36
nest,4.86,0.35
ocean,4.86,0.35
onion,4.86,0.59
otter,4.86,0.74
ox,4.86,0.45
pan,4.86,0.44
pancake,4.86,0.45
pants,4.86,0.58
paperboy,4.86,0.36
pasta,4.86,0.36
pawnshop,4.86,0.35
pebble,4.86,0.59
peninsula,4.86,0.36
phone,4.86,0.44
pollen,4.86,0.36
pomegranate,4.86,0.59
professor,4.86,0.44
puma,4.86,0.44
rainstorm,4.86,0.35
raven,4.86,0.74
receipt,4.86,0.36
rhubarb,4.86,0.58
rice,4.86,0.59
ricotta,4.86,0.52
rooftop,4.86,0.44
runner,4.86,0.35
sailor,4.86,0.59
sandbox,4.86,0.45
scalpel,4.86,0.76
schoolhouse,4.86,0.45
sheetrock,4.86,0.59
shin,4.86,0.45
skateboard,4.86,0.58
sketchpad,4.86,0.45
slipper,4.86,0.44
snowboard,4.86,0.59
snowstorm,4.86,0.44
stethoscope,4.86,0.44
stocking,4.86,0.35
subway,4.86,0.36
sunlamp,4.86,0.44
tadpole,4.86,0.44
taillight,4.86,0.59
tamale,4.86,0.76
tambourine,4.86,0.74
tampon,4.86,0.58
teashop,4.86,0.36
textbook,4.86,0.44
toenail,4.86,0.45
tofu,4.86,0.35
towel,4.86,0.36
townhouse,4.86,0.58
trashcan,4.86,0.74
trumpet,4.86,0.52
tuba,4.86,0.45
turpentine,4.86,0.36
tuxedo,4.86,0.44
vine,4.86,0.44
wall,4.86,0.45
warship,4.86,0.44
washboard,4.86,0.45
wheel,4.86,0.45
window,4.86,0.52
windowpane,4.86,0.59
windshield,4.86,0.45
wing,4.86,0.36
wool,4.86,0.59
zebra,4.86,0.58
bookbag,4.86,0.44
eyeshadow,4.86,0.36
fishinghook,4.86,0.74
flashcard,4.86,0.36
gasmask,4.86,0.45
ipod,4.86,0.36
sweatsuit,4.86,0.44
towboat,4.86,0.44
ankle bracelet,4.86,0.45
apple juice,4.86,0.74
armored vehicle,4.86,0.45
banana peel,4.86,0.52
bathing suit,4.86,0.35
beer bottle,4.86,0.36
book bag,4.86,0.76
bow tie,4.86,0.59
bus driver,4.86,0.36
bus station,4.86,0.35
cargo ship,4.86,0.45
cd player,4.86,0.45
checkered flag,4.86,0.36
chess set,4.86,0.52
christmas card,4.86,0.76
cocker spaniel,4.86,0.45
cold sore,4.86,0.58
cookie jar,4.86,0.44
credit card,4.86,0.52
cruise ship,4.86,0.36
cuckoo clock,4.86,0.45
dairy farm,4.86,0.59
deck chair,4.86,0.45
delivery boy,4.86,0.45
emergency exit,4.86,0.44
family room,4.86,0.35
filing cabinet,4.86,0.76
fishing line,4.86,0.45
football field,4.86,0.44
french toast,4.86,0.35
half dollar,4.86,0.44
ice rink,4.86,0.52
kitchen stove,4.86,0.35
knife blade,4.86,0.44
laser printer,4.86,0.52
library card,4.86,0.58
log cabin,4.86,0.52
lounge chair,4.86,0.44
mineral water,4.86,0.52
movie theater,4.86,0.35
nail clippers,4.86,0.45
nursing home,4.86,0.44
paper mill,4.86,0.59
picket fence,4.86,0.58
plastic bag,4.86,0.59
power line,4.86,0.74
power plant,4.86,0.35
radio transmitter,4.86,0.44
ring finger,4.86,0.35
road sign,4.86,0.58
rope ladder,4.86,0.44
scotch tape,4.86,0.59
shoe polish,4.86,0.59
shopping cart,4.86,0.59
ski pole,4.86,0.52
steel band,4.86,0.45
steering wheel,4.86,0.45
straw hat,4.86,0.47
stretch pants,4.86,0.47
swivel chair,4.86,0.45
television set,4.86,0.74
toaster oven,4.86,0.44
toilet tissue,4.86,0.36
town hall,4.86,0.44
traffic cop,4.86,0.35
train set,4.86,0.36
tube top,4.86,0.74
umbilical cord,4.86,0.58
water faucet,4.86,0.74
water lily,4.86,0.52
wind tunnel,4.86,0.44
window washer,4.86,0.36
roadsweeper,4.85,0.37
garland,4.85,0.46
marsh,4.85,0.36
sparrow,4.85,0.46
altar,4.85,0.61
ammo,4.85,0.37
antennae,4.85,0.54
bandage,4.85,0.46
barbershop,4.85,0.77
bath,4.85,0.6
bedspread,4.85,0.46
bull,4.85,0.53
bullwhip,4.85,0.37
candleholder,4.85,0.36
catfish,4.85,0.77
catsup,4.85,0.6
ceiling,4.85,0.46
charcoal,4.85,0.77
cinnamon,4.85,0.46
collarbone,4.85,0.46
container,4.85,0.36
corkscrew,4.85,0.46
cottage,4.85,0.36
custard,4.85,0.46
daybook,4.85,0.37
dime,4.85,0.37
disc,4.85,0.36
dog,4.85,0.46
dogwood,4.85,0.36
duvet,4.85,0.46
eyebrow,4.85,0.77
eyes,4.85,0.46
foam,4.85,0.46
gargoyle,4.85,0.37
girl,4.85,0.46
granola,4.85,0.77
gutter,4.85,0.36
gymnast,4.85,0.36
harp,4.85,0.46
hayfield,4.85,0.36
hearse,4.85,0.46
hemp,4.85,0.46
jalapeno,4.85,0.6
kazoo,4.85,0.54
kebab,4.85,0.6
kerchief,4.85,0.61
lace,4.85,0.37
landmine,4.85,0.36
levers,4.85,0.36
linoleum,4.85,0.77
machinegun,4.85,0.54
mantis,4.85,0.61
marble,4.85,0.36
marshmallow,4.85,0.46
mistletoe,4.85,0.36
mold,4.85,0.46
oyster,4.85,0.6
pajama,4.85,0.46
parsnip,4.85,0.77
pinecone,4.85,0.46
plum,4.85,0.77
potato,4.85,0.77
potpie,4.85,0.53
punchbowl,4.85,0.46
raceway,4.85,0.54
rat,4.85,0.6
rifle,4.85,0.46
saddle,4.85,0.55
sandpaper,4.85,0.46
scissors,4.85,0.61
scone,4.85,0.61
snow,4.85,0.37
stairwell,4.85,0.36
stickers,4.85,0.46
sunfish,4.85,0.77
tablecloth,4.85,0.77
tarp,4.85,0.78
tepee,4.85,0.77
topsoil,4.85,0.37
valium,4.85,0.46
washstand,4.85,0.46
wood,4.85,0.46
wristwatch,4.85,0.77
zit,4.85,0.6
blinking,4.85,0.37
earmuff,4.85,0.46
buttercream,4.85,0.46
headscarf,4.85,0.46
hymnbook,4.85,0.46
minibar,4.85,0.37
muppet,4.85,0.46
phototube,4.85,0.46
plasterboard,4.85,0.6
punchingbag,4.85,0.61
safetypin,4.85,0.61
shoebox,4.85,0.77
teacake,4.85,0.46
treeline,4.85,0.46
underwire,4.85,0.37
washingmachine,4.85,0.61
alarm clock,4.85,0.61
armored car,4.85,0.6
ball park,4.85,0.46
ballpoint pen,4.85,0.46
carriage house,4.85,0.37
curling iron,4.85,0.46
dance floor,4.85,0.36
data file,4.85,0.46
easter egg,4.85,0.46
felt-tip pen,4.85,0.61
file cabinet,4.85,0.6
fire hydrant,4.85,0.46
fire station,4.85,0.77
grizzly bear,4.85,0.46
hand luggage,4.85,0.46
hockey stick,4.85,0.46
milk powder,4.85,0.36
motel room,4.85,0.36
motor scooter,4.85,0.46
oil well,4.85,0.36
phone bill,4.85,0.46
piano stool,4.85,0.36
ping-pong ball,4.85,0.6
plaster cast,4.85,0.46
polo shirt,4.85,0.46
pot roast,4.85,0.46
satellite dish,4.85,0.46
sea bass,4.85,0.46
solar panel,4.85,0.61
twin bed,4.85,0.46
walking stick,4.85,0.46
bomb,4.84,0.37
bookshop,4.84,0.37
bugle,4.84,0.47
cookware,4.84,0.37
curry,4.84,0.37
cyclist,4.84,0.37
gator,4.84,0.37
mice,4.84,0.62
minnow,4.84,0.37
molasses,4.84,0.45
motor,4.84,0.47
oar,4.84,0.52
sack,4.84,0.37
scorpion,4.84,0.8
sealskin,4.84,0.47
sleeve,4.84,0.45
truck,4.84,0.55
tumbleweed,4.84,0.47
violinist,4.84,0.45
rake,4.84,0.47
christmastree,4.84,0.62
keelboat,4.84,0.47
marblewood,4.84,0.47
oillamp,4.84,0.62
apple tree,4.84,0.62
coffee can,4.84,0.8
emergency room,4.84,0.55
ice water,4.84,0.62
metal detector,4.84,0.47
pencil skirt,4.84,0.37
scrambled egg,4.84,0.47
buffalo,4.83,0.54
aloe,4.83,0.76
arena,4.83,0.47
asphalt,4.83,0.75
bakery,4.83,0.38
bathwater,4.83,0.38
beetle,4.83,0.76
billboard,4.83,0.59
blowgun,4.83,0.48
bonfire,4.83,0.38
boxcar,4.83,0.46
brick,4.83,0.75
broiler,4.83,0.47
bullet,4.83,0.82
buttocks,4.83,0.59
candy,4.83,0.76
cedar,4.83,0.59
cereal,4.83,0.76
chalice,4.83,0.46
cheek,4.83,0.54
claw,4.83,0.47
closet,4.83,0.47
coatroom,4.83,0.47
cocoon,4.83,0.53
coke,4.83,0.54
cornmeal,4.83,0.54
cream,4.83,0.46
crocodile,4.83,0.64
cubicle,4.83,0.76
cucumber,4.83,0.76
darts,4.83,0.48
doormat,4.83,0.54
dragonfly,4.83,0.6
equipment,4.83,0.38
eyeliner,4.83,0.46
ferry,4.83,0.6
gnat,4.83,0.61
graveyard,4.83,0.38
guidebook,4.83,0.53
gun,4.83,0.76
gym,4.83,0.59
hairpin,4.83,0.59
headgear,4.83,0.47
headset,4.83,0.54
highchair,4.83,0.46
hitchhiker,4.83,0.38
hive,4.83,0.46
hookah,4.83,0.56
horsehide,4.83,0.38
iguana,4.83,0.76
jail,4.83,0.38
leg,4.83,0.59
lemonade,4.83,0.76
luggage,4.83,0.38
mall,4.83,0.47
marmalade,4.83,0.47
martini,4.83,0.38
mat,4.83,0.76
missile,4.83,0.38
molar,4.83,0.48
mouse,4.83,0.59
mousse,4.83,0.58
mushroom,4.83,0.76
nipple,4.83,0.76
palm,4.83,0.46
penknife,4.83,0.66
penny,4.83,0.6
picnic,4.83,0.47
platypus,4.83,0.6
poop,4.83,0.53
racehorse,4.83,0.54
rancher,4.83,0.64
sandbank,4.83,0.54
scaffolding,4.83,0.53
seafood,4.83,0.38
sherbet,4.83,0.76
skies,4.83,0.76
skull,4.83,0.75
slaughterhouse,4.83,0.46
sloth,4.83,0.54
sphinx,4.83,0.76
stairway,4.83,0.59
stencil,4.83,0.59
sticks,4.83,0.66
stopper,4.83,0.38
sun,4.83,0.6
sunglasses,4.83,0.54
tarantula,4.83,0.66
television,4.83,0.76
thread,4.83,0.54
thunderstorm,4.83,0.47
tomahawk,4.83,0.6
torso,4.83,0.38
valve,4.83,0.38
weeds,4.83,0.38
yoke,4.83,0.59
zipper,4.83,0.54
lei,4.83,0.65
houseplant,4.83,0.47
addressbook,4.83,0.59
breastmilk,4.83,0.47
cornhusk,4.83,0.38
fishtank,4.83,0.47
gokart,4.83,0.58
horsemeat,4.83,0.76
ironingboard,4.83,0.82
keycard,4.83,0.54
mousepad,4.83,0.76
piecrust,4.83,0.82
piggybank,4.83,0.53
vendingmachine,4.83,0.82
woodstove,4.83,0.65
air base,4.83,0.38
bass guitar,4.83,0.47
body armor,4.83,0.38
candle flame,4.83,0.38
car horn,4.83,0.38
chili pepper,4.83,0.6
coal mine,4.83,0.46
coffee shop,4.83,0.47
computer screen,4.83,0.65
computer store,4.83,0.38
dress shop,4.83,0.54
egg white,4.83,0.38
ferris wheel,4.83,0.66
firing squad,4.83,0.38
fishing gear,4.83,0.48
fishing rod,4.83,0.76
fitting room,4.83,0.38
fur coat,4.83,0.76
garter belt,4.83,0.49
health spa,4.83,0.38
liquor store,4.83,0.54
musical instrument,4.83,0.47
mustard seed,4.83,0.49
pencil case,4.83,0.53
prayer book,4.83,0.46
prison cell,4.83,0.47
salad bowl,4.83,0.54
sea horse,4.83,0.48
shoe store,4.83,0.38
side door,4.83,0.47
slot machine,4.83,0.76
string quartet,4.83,0.54
sun deck,4.83,0.47
table tennis,4.83,0.46
tee shirt,4.83,0.75
toilet bowl,4.83,0.46
wedding ring,4.83,0.47
weeping willow,4.83,0.47
white sauce,4.83,0.47
soybean,4.82,0.77
airboat,4.82,0.77
alley,4.82,0.48
bartender,4.82,0.48
bratwurst,4.82,0.55
brownie,4.82,0.48
champagne,4.82,0.48
chinaware,4.82,0.77
cornflakes,4.82,0.61
cougar,4.82,0.55
crossbeam,4.82,0.39
curtain,4.82,0.48
diaper,4.82,0.48
diner,4.82,0.77
dishware,4.82,0.67
doorbell,4.82,0.61
doorstop,4.82,0.48
drugstore,4.82,0.48
earplug,4.82,0.48
fence,4.82,0.55
flagstone,4.82,0.67
gladiator,4.82,0.77
glass,4.82,0.48
grate,4.82,0.39
hairpiece,4.82,0.48
jewelry,4.82,0.48
jumpsuit,4.82,0.55
kiln,4.82,0.61
labia,4.82,0.48
lampshade,4.82,0.77
lava,4.82,0.55
leather,4.82,0.61
locket,4.82,0.48
locomotive,4.82,0.61
loudspeaker,4.82,0.48
lung,4.82,0.48
machete,4.82,0.55
newspaper,4.82,0.55
oak,4.82,0.39
people,4.82,0.48
plywood,4.82,0.77
pressroom,4.82,0.48
rhinestone,4.82,0.39
scalp,4.82,0.39
shingle,4.82,0.39
shorts,4.82,0.61
sidecar,4.82,0.48
skateboarder,4.82,0.39
skirt,4.82,0.67
snails,4.82,0.48
sperm,4.82,0.61
streetlight,4.82,0.61
swimwear,4.82,0.48
tablet,4.82,0.61
teabag,4.82,0.48
tinsel,4.82,0.48
toadstool,4.82,0.48
tube,4.82,0.77
tunnel,4.82,0.48
vagina,4.82,0.77
welder,4.82,0.39
yard,4.82,0.48
clamshell,4.82,0.77
calender,4.82,0.66
doorhandle,4.82,0.55
icemaker,4.82,0.48
japan,4.82,0.61
paddlefish,4.82,0.48
pinewoods,4.82,0.39
roadmap,4.82,0.39
tupperware,4.82,0.48
chicken leg,4.82,0.48
dental floss,4.82,0.61
fish farm,4.82,0.39
fruit punch,4.82,0.39
gun barrel,4.82,0.61
hang glider,4.82,0.48
iced tea,4.82,0.48
mince pie,4.82,0.61
mountain climber,4.82,0.39
rice paper,4.82,0.55
salad oil,4.82,0.48
sketch pad,4.82,0.55
space shuttle,4.82,0.55
sugar cane,4.82,0.39
water tank,4.82,0.48
whisk broom,4.82,0.77
tangerine,4.81,0.62
beagle,4.81,0.62
mace,4.81,0.56
airbag,4.81,0.63
albatross,4.81,0.79
alpaca,4.81,0.57
ambulance,4.81,0.8
ankle,4.81,0.79
bankbook,4.81,0.62
bathmat,4.81,0.49
battleship,4.81,0.4
bay,4.81,0.62
beanbags,4.81,0.49
brandy,4.81,0.62
cake,4.81,0.68
camisole,4.81,0.62
canyon,4.81,0.79
capes,4.81,0.4
coffee,4.81,0.79
cowskin,4.81,0.57
crabmeat,4.81,0.48
crown,4.81,0.48
crumpet,4.81,0.4
door,4.81,0.65
ductwork,4.81,0.48
eyedrop,4.81,0.4
fiddle,4.81,0.69
flamingo,4.81,0.75
flowerpot,4.81,0.68
footbridge,4.81,0.8
fruit,4.81,0.49
gold,4.81,0.8
goose,4.81,0.65
gymnasium,4.81,0.8
hanger,4.81,0.48
hole,4.81,0.4
horseradish,4.81,0.48
inchworm,4.81,0.48
inkblot,4.81,0.49
kale,4.81,0.4
keypad,4.81,0.79
lavatory,4.81,0.69
macaw,4.81,0.79
miniskirt,4.81,0.48
nightstand,4.81,0.79
nutcracker,4.81,0.6
orangutan,4.81,0.49
oregano,4.81,0.79
parcel,4.81,0.56
perspiration,4.81,0.49
piston,4.81,0.56
pot,4.81,0.62
pothole,4.81,0.63
ring,4.81,0.62
rodeo,4.81,0.4
rowboat,4.81,0.56
rump,4.81,0.4
salesman,4.81,0.79
salmon,4.81,0.63
snowmobile,4.81,0.62
syringe,4.81,0.57
teleprompter,4.81,0.49
tweed,4.81,0.48
veggie,4.81,0.48
wallet,4.81,0.79
waterspout,4.81,0.63
wiener,4.81,0.49
zoo,4.81,0.4
screw,4.81,0.49
tie,4.81,0.79
canopener,4.81,0.49
chive,4.81,0.4
dalmatian,4.81,0.8
drycleaner,4.81,0.49
paraglider,4.81,0.49
rollercoaster,4.81,0.68
silverplate,4.81,0.48
soupspoon,4.81,0.48
air pump,4.81,0.79
bank card,4.81,0.48
bed linen,4.81,0.48
black box,4.81,0.56
booster seat,4.81,0.56
brain scan,4.81,0.4
butcher knife,4.81,0.79
check mark,4.81,0.6
chicken wire,4.81,0.48
chocolate mousse,4.81,0.48
cigar box,4.81,0.4
evening gown,4.81,0.48
freight train,4.81,0.79
golf cart,4.81,0.63
golf course,4.81,0.56
hand mirror,4.81,0.79
hunting lodge,4.81,0.56
jewelry store,4.81,0.48
jumbo jet,4.81,0.48
mole rat,4.81,0.48
motion picture,4.81,0.49
patrol car,4.81,0.79
postage stamp,4.81,0.79
quill pen,4.81,0.79
sun porch,4.81,0.8
sweat suit,4.81,0.8
weed killer,4.81,0.48
zoom lens,4.81,0.49
headrest,4.8,0.76
armpit,4.8,0.81
banner,4.8,0.76
beet,4.8,0.76
belly,4.8,0.48
beret,4.8,0.65
boar,4.8,0.76
broomstick,4.8,0.76
buttons,4.8,0.61
cannonball,4.8,0.82
celery,4.8,0.76
cheesecloth,4.8,0.5
chicken,4.8,0.55
coalmine,4.8,0.5
cowbell,4.8,0.82
crumb,4.8,0.48
disk,4.8,0.41
earth,4.8,0.55
fireman,4.8,0.55
floor,4.8,0.81
food,4.8,0.82
fortress,4.8,0.55
goatskin,4.8,0.5
grain,4.8,0.48
headpiece,4.8,0.61
heater,4.8,0.5
jeep,4.8,0.61
lamplight,4.8,0.48
library,4.8,0.76
linen,4.8,0.41
locust,4.8,0.76
matchbook,4.8,0.76
mug,4.8,0.76
officer,4.8,0.48
paddle,4.8,0.48
prairie,4.8,0.5
saleswoman,4.8,0.5
shell,4.8,0.82
shinbone,4.8,0.82
shrimp,4.8,0.76
spacecraft,4.8,0.55
stegosaurus,4.8,0.82
submarine,4.8,0.61
sunflower,4.8,0.65
talon,4.8,0.48
tank,4.8,0.55
tarmac,4.8,0.82
vineyard,4.8,0.55
wolfhound,4.8,0.41
sit,4.8,0.55
checkbox,4.8,0.71
fieldworker,4.8,0.48
horsetail,4.8,0.71
kickstand,4.8,0.41
plexiglas,4.8,0.58
radiophone,4.8,0.65
soapsuds,4.8,0.5
tapemeasure,4.8,0.65
toadfish,4.8,0.65
air filter,4.8,0.61
baseball player,4.8,0.61
bowler hat,4.8,0.55
chewing gum,4.8,0.82
comic strip,4.8,0.65
cruise missile,4.8,0.48
diving board,4.8,0.66
drainage ditch,4.8,0.55
flute player,4.8,0.55
jazz band,4.8,0.48
oil lamp,4.8,0.65
orange juice,4.8,0.82
rainbow trout,4.8,0.76
smoke detector,4.8,0.48
spice rack,4.8,0.48
sprinkler system,4.8,0.61
sugar cube,4.8,0.65
Swiss chard,4.8,0.71
tea bag,4.8,0.61
theme park,4.8,0.48
threshing machine,4.8,0.58
wooden spoon,4.8,0.82
china,4.79,0.5
cob,4.79,0.5
knight,4.79,0.49
shore,4.79,0.63
amplifier,4.79,0.62
amputee,4.79,0.42
ape,4.79,0.79
atlas,4.79,0.77
audiotape,4.79,0.56
barbell,4.79,0.62
barn,4.79,0.57
barnyard,4.79,0.5
beach,4.79,0.77
